street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution,lab
SV 288-292 Union Ave,SG2,Heptane,0.94299999999999995,0.24399999999999999,3.86,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Hexachlorobutadiene,ND,9.4E-2,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Hexane,1.0900000000000001,S  0.284,3.84,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Isopropylalcohol,0.67800000000000005,0.40699999999999997,1.67,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Isopropylbenzene,0.28599999999999998,0.20399999999999999,1.41,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,"m,p-Xylene",3.62,0.23,15.7,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Methyl Ethyl Ketone,7.51,0.33900000000000002,22.1,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Methylene Chloride,ND,0.86399999999999999,ND,3,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,n-Butylbenzene,0.188,0.182,1.03,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,o-Xylene,1.7,0.23,7.38,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Propylene,ND,0.58099999999999996,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,sec-Butylbenzene,ND,0.182,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Styrene,0.33300000000000002,0.23499999999999999,1.42,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Tetrachloroethene,0.433,3.6999999999999998E-2,2.94,0.25,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Tetrahydrofuran,3.97,0.33900000000000002,11.7,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Toluene,5.69,0.26600000000000001,21.4,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Trichloroethene,0.17399999999999999,3.6999999999999998E-2,0.93,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Trichlorofluoromethane,0.29699999999999999,0.17799999999999999,1.67,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,Vinyl Chloride,ND,7.8E-2,ND,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG2,% Bromofluorobenzene,94,%,94,%,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,NA,"Environmental Laboratories, Inc.
587 East Middle Turnpike, P.O.Box 370, Manchester, CT 06045
Tel. (860) 645-1102            Fax (860) 645-0823
FOR:       Attn: Mr. Charles B. Sosik, P.G. Environmental Business Consultants 1808 Middle Country Rd
Ridge NY 11961-2406",NA,NA,NA,NA,NA,NA,phoenix
SV 288-292 Union Ave,SG3,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,1,1-Trichloroethane",ND,0.183,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,1,2-Trichloroethane",ND,0.183,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,1-Dichloroethane",ND,0.247,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,1-Dichloroethene",ND,5.0999999999999997E-2,ND,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,2,4-Trimethylbenzene",1.57,0.20399999999999999,7.71,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,2-Dichloroethane",ND,0.247,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,2-dichloropropane",ND,0.217,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,3,5-Trimethylbenzene",0.503,0.20399999999999999,2.4700000000000002,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,3-Butadiene",226,33.9,500,74.900000000000006,2018-06-11T04:00:00Z,KCA,75,phoenix
SV 288-292 Union Ave,SG3,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,4-Ethyltoluene,1.3,0.20399999999999999,6.39,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,4-Isopropyltoluene,ND,0.182,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Acetone,307,S   31.6,729,75,2018-06-11T04:00:00Z,KCA,75,phoenix
SV 288-292 Union Ave,SG3,Acrylonitrile,ND,0.46100000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Benzene,19.399999999999999,0.313,61.9,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Benzyl chloride,ND,0.193,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Bromodichloromethane,ND,0.14899999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Bromoform,ND,9.7000000000000003E-2,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Bromomethane,ND,0.25800000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Carbon Disulfide,136,24.1,423,75,2018-06-11T04:00:00Z,KCA,75,phoenix
SV 288-292 Union Ave,SG3,Carbon Tetrachloride,6.9000000000000006E-2,3.2000000000000001E-2,0.43,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Chlorobenzene,ND,0.217,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Chloroethane,ND,0.379,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Chloroform,ND,0.20499999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Chloromethane,ND,0.48499999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"Cis-1,2-Dichloroethene",ND,5.0999999999999997E-2,ND,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Cyclohexane,6.81,0.29099999999999998,23.4,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Dibromochloromethane,ND,0.11799999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Dichlorodifluoromethane,0.32900000000000001,0.20200000000000001,1.63,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Ethanol,111,E  0.531,209,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Ethyl acetate,ND,0.27800000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Ethylbenzene,2.08,0.23,9.0299999999999994,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Heptane,13.5,0.24399999999999999,55.3,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Hexachlorobutadiene,ND,9.4E-2,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Hexane,82.1,S   21.3,289,75,2018-06-11T04:00:00Z,KCA,75,phoenix
SV 288-292 Union Ave,SG3,Isopropylalcohol,3.57,0.40699999999999997,8.77,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Isopropylbenzene,0.30299999999999999,0.20399999999999999,1.49,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"m,p-Xylene",5.55,0.23,24.1,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Methyl Ethyl Ketone,13.7,0.33900000000000002,40.4,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Methylene Chloride,ND,0.86399999999999999,ND,3,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,n-Butylbenzene,0.30099999999999999,0.182,1.65,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,o-Xylene,2.11,0.23,9.16,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Propylene,3320,87.2,5710,150,2018-06-12T04:00:00Z,KCA,150,phoenix
SV 288-292 Union Ave,SG3,sec-Butylbenzene,ND,0.182,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Styrene,0.34399999999999997,0.23499999999999999,1.46,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Tetrachloroethene,0.38200000000000001,3.6999999999999998E-2,2.59,0.25,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Toluene,13.6,0.26600000000000001,51.2,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Trichloroethene,7.0000000000000007E-2,3.6999999999999998E-2,0.38,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Trichlorofluoromethane,0.19900000000000001,0.17799999999999999,1.1200000000000001,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,Vinyl Chloride,0.26800000000000002,7.8E-2,0.68,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG3,% Bromofluorobenzene,90,%,90,%,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,NA,"Environmental Laboratories, Inc.
587 East Middle Turnpike, P.O.Box 370, Manchester, CT 06045
Tel. (860) 645-1102            Fax (860) 645-0823
FOR:       Attn: Mr. Charles B. Sosik, P.G. Environmental Business Consultants 1808 Middle Country Rd
Ridge NY 11961-2406",NA,NA,NA,NA,NA,NA,phoenix
SV 288-292 Union Ave,SG1,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,1,1-Trichloroethane",ND,0.183,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,1,2-Trichloroethane",ND,0.183,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,1-Dichloroethane",ND,0.247,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,1-Dichloroethene",ND,5.0999999999999997E-2,ND,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,2,4-Trimethylbenzene",2.78,0.20399999999999999,13.7,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,2-Dichloroethane",ND,0.247,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,2-dichloropropane",ND,0.217,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,3,5-Trimethylbenzene",0.79200000000000004,0.20399999999999999,3.89,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,3-Dichlorobenzene",0.19500000000000001,0.16600000000000001,1.17,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,4-Ethyltoluene,1.99,0.20399999999999999,9.8000000000000007,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,4-Isopropyltoluene,ND,0.182,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Acetone,345,6.32,819,15,2018-06-12T04:00:00Z,KCA,15,phoenix
SV 288-292 Union Ave,SG1,Acrylonitrile,ND,0.46100000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Benzene,1.05,0.313,3.35,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Benzyl chloride,ND,0.193,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Bromodichloromethane,ND,0.14899999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Bromoform,ND,9.7000000000000003E-2,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Bromomethane,ND,0.25800000000000001,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Carbon Disulfide,3.75,0.32100000000000001,11.7,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Carbon Tetrachloride,4.4999999999999998E-2,3.2000000000000001E-2,0.28000000000000003,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Chlorobenzene,ND,0.217,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Chloroethane,ND,0.379,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Chloroform,0.628,0.20499999999999999,3.06,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Chloromethane,ND,0.48499999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"Cis-1,2-Dichloroethene",ND,5.0999999999999997E-2,ND,0.2,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Cyclohexane,1.1000000000000001,0.29099999999999998,3.78,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Dibromochloromethane,ND,0.11799999999999999,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Dichlorodifluoromethane,0.34,0.20200000000000001,1.68,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Ethanol,25.5,0.53100000000000003,48,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Ethyl acetate,ND,0.27800000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Ethylbenzene,1.71,0.23,7.42,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Heptane,1.07,0.24399999999999999,4.38,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Hexachlorobutadiene,ND,9.4E-2,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Hexane,17.100000000000001,0.28399999999999997,60.2,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Isopropylalcohol,13.4,0.40699999999999997,32.9,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Isopropylbenzene,0.308,0.20399999999999999,1.51,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,"m,p-Xylene",6.19,0.23,26.9,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Methyl Ethyl Ketone,9.68,0.33900000000000002,28.5,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,Methylene Chloride,ND,0.86399999999999999,ND,3,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,n-Butylbenzene,0.436,0.182,2.39,1,2018-06-09T04:00:00Z,KCA,1,phoenix
SV 288-292 Union Ave,SG1,o-Xylene,2.48,0.23,10.8,1,2018-06-09T04:00:00Z,KCA,1,phoenix
